unique_paragraph_id,participant_id,unique_trial_id,lextale,regime
1,ge_38,ge_38_1,91.25,train_train
1,ge_40,ge_40_1,77.5,train_train
1,ge_47,ge_47_1,60.0,train_train
1,ge_5,ge_5_1,83.75,train_train
1,ge_50,ge_50_1,71.25,train_train
1,ge_55,ge_55_1,72.5,train_train
1,ge_6,ge_6_1,88.75,train_train
1,gr_11,gr_11_1,65.0,train_train
1,gr_13,gr_13_1,63.75,train_train
1,gr_15,gr_15_1,70.0,train_train
1,gr_19,gr_19_1,68.75,train_train
1,gr_31,gr_31_1,85.0,train_train
1,gr_32,gr_32_1,80.0,train_train
1,gr_40,gr_40_1,81.25,train_train
1,gr_43,gr_43_1,52.5,train_train
1,gr_54,gr_54_1,88.75,train_train
1,gr_58,gr_58_1,52.5,train_train
1,gr_61,gr_61_1,62.5,train_train
1,gr_62,gr_62_1,88.75,train_train
1,gr_63,gr_63_1,65.0,train_train
1,gr_67,gr_67_1,68.75,train_train
1,gr_75,gr_75_1,73.75,train_train
1,he_11,he_11_1,62.5,train_train
1,he_20,he_20_1,62.5,train_train
1,he_25,he_25_1,53.75,train_train
1,he_27,he_27_1,56.25,train_train
1,he_31,he_31_1,88.75,train_train
1,he_34,he_34_1,66.25,train_train
1,he_36,he_36_1,71.25,train_train
1,he_41,he_41_1,78.75,train_train
1,he_44,he_44_1,63.75,train_train
1,he_45,he_45_1,66.25,train_train
1,he_46,he_46_1,61.25,train_train
1,he_47,he_47_1,63.75,train_train
1,he_49,he_49_1,60.0,train_train
1,he_56,he_56_1,78.75,train_train
1,he_65,he_65_1,83.75,train_train
1,he_7,he_7_1,72.5,train_train
1,it_10,it_10_1,75.0,train_train
1,it_11,it_11_1,66.25,train_train
1,it_12,it_12_1,68.75,train_train
1,it_14,it_14_1,71.25,train_train
1,it_17,it_17_1,65.0,train_train
1,it_20,it_20_1,73.75,train_train
1,it_23,it_23_1,71.25,train_train
1,it_26,it_26_1,73.75,train_train
1,it_30,it_30_1,76.25,train_train
1,it_34,it_34_1,76.25,train_train
1,it_35,it_35_1,73.75,train_train
1,it_37,it_37_1,80.0,train_train
1,it_4,it_4_1,81.25,train_train
1,it_46,it_46_1,82.5,train_train
1,it_49,it_49_1,68.75,train_train
1,it_50,it_50_1,73.75,train_train
1,it_51,it_51_1,71.25,train_train
1,it_52,it_52_1,77.5,train_train
1,it_53,it_53_1,76.25,train_train
1,it_54,it_54_1,68.75,train_train
1,it_7,it_7_1,66.25,train_train
1,no_1,no_1_1,73.75,train_train
1,no_15,no_15_1,65.0,train_train
1,no_16,no_16_1,58.75,train_train
1,no_21,no_21_1,57.5,train_train
1,no_31,no_31_1,75.0,train_train
1,no_33,no_33_1,77.5,train_train
1,no_4,no_4_1,80.0,train_train
1,no_43,no_43_1,65.0,train_train
1,no_44,no_44_1,81.25,train_train
1,no_51,no_51_1,68.75,train_train
1,no_52,no_52_1,82.5,train_train
1,no_57,no_57_1,87.5,train_train
1,no_6,no_6_1,72.5,train_train
1,no_7,no_7_1,60.0,train_train
1,no_9,no_9_1,77.5,train_train
1,ru_16,ru_16_1,58.75,train_train
1,ru_19,ru_19_1,71.25,train_train
1,ru_26,ru_26_1,72.5,train_train
1,ru_31,ru_31_1,81.25,train_train
1,ru_35,ru_35_1,92.5,train_train
1,ru_41,ru_41_1,73.75,train_train
1,ru_43,ru_43_1,83.75,train_train
1,ru_46,ru_46_1,82.25,train_train
1,ru_47,ru_47_1,76.25,train_train
1,ru_49,ru_49_1,87.5,train_train
1,ru_54,ru_54_1,70.0,train_train
1,ru_55,ru_55_1,75.0,train_train
1,sp_15,sp_15_1,66.25,train_train
1,sp_20,sp_20_1,62.5,train_train
1,sp_21,sp_21_1,82.5,train_train
1,sp_24,sp_24_1,72.5,train_train
1,sp_28,sp_28_1,93.75,train_train
1,sp_29,sp_29_1,73.75,train_train
1,sp_32,sp_32_1,86.25,train_train
1,sp_35,sp_35_1,96.25,train_train
1,sp_37,sp_37_1,76.25,train_train
1,sp_41,sp_41_1,87.5,train_train
1,sp_46,sp_46_1,91.25,train_train
1,sp_47,sp_47_1,67.5,train_train
1,sp_50,sp_50_1,68.75,train_train
1,sp_51,sp_51_1,81.25,train_train
1,sp_59,sp_59_1,87.5,train_train
1,sp_60,sp_60_1,68.75,train_train
1,sp_62,sp_62_1,86.25,train_train
1,sp_8,sp_8_1,78.75,train_train
1,tr_12,tr_12_1,72.5,train_train
1,tr_14,tr_14_1,81.25,train_train
1,tr_16,tr_16_1,75.0,train_train
1,tr_2,tr_2_1,63.75,train_train
1,tr_22,tr_22_1,67.5,train_train
1,tr_34,tr_34_1,73.75,train_train
1,tr_36,tr_36_1,46.25,train_train
1,tr_42,tr_42_1,83.75,train_train
1,tr_46,tr_46_1,70.0,train_train
1,tr_48,tr_48_1,62.5,train_train
1,tr_52,tr_52_1,70.0,train_train
4,du_11,du_11_4,66.25,train_train
4,du_21,du_21_4,73.75,train_train
4,du_27,du_27_4,86.25,train_train
4,du_28,du_28_4,73.75,train_train
4,du_31,du_31_4,81.25,train_train
4,du_36,du_36_4,97.5,train_train
4,du_38,du_38_4,92.5,train_train
4,du_4,du_4_4,75.0,train_train
4,du_44,du_44_4,71.25,train_train
4,du_46,du_46_4,63.75,train_train
4,du_47,du_47_4,82.5,train_train
4,du_57,du_57_4,92.5,train_train
4,du_8,du_8_4,73.75,train_train
4,ee_1,ee_1_4,96.25,train_train
4,ee_12,ee_12_4,98.75,train_train
4,ee_17,ee_17_4,92.5,train_train
4,ee_2,ee_2_4,90.0,train_train
4,ee_22,ee_22_4,96.25,train_train
4,ee_24,ee_24_4,73.75,train_train
4,ee_27,ee_27_4,77.5,train_train
4,ee_28,ee_28_4,86.25,train_train
4,ee_29,ee_29_4,63.75,train_train
4,ee_30,ee_30_4,87.5,train_train
4,ee_31,ee_31_4,85.0,train_train
4,ee_35,ee_35_4,63.75,train_train
4,ee_37,ee_37_4,90.0,train_train
4,ee_4,ee_4_4,83.75,train_train
4,ee_45,ee_45_4,92.5,train_train
4,ee_47,ee_47_4,70.0,train_train
4,ee_54,ee_54_4,81.25,train_train
4,ee_58,ee_58_4,72.5,train_train
4,ee_61,ee_61_4,76.25,train_train
4,ee_62,ee_62_4,62.5,train_train
4,ee_68,ee_68_4,85.0,train_train
4,ee_70,ee_70_4,81.25,train_train
4,ee_71,ee_71_4,90.0,train_train
4,ee_72,ee_72_4,85.0,train_train
4,ee_73,ee_73_4,85.0,train_train
4,ee_75,ee_75_4,55.0,train_train
4,ee_78,ee_78_4,85.0,train_train
4,ee_79,ee_79_4,100.0,train_train
4,en_101,en_101_4,100.0,train_train
4,en_21,en_21_4,85.0,train_train
4,en_26,en_26_4,93.75,train_train
4,en_30,en_30_4,95.0,train_train
4,en_5,en_5_4,80.0,train_train
4,en_51,en_51_4,76.25,train_train
4,en_55,en_55_4,96.25,train_train
4,en_6,en_6_4,87.5,train_train
4,en_66,en_66_4,97.5,train_train
4,en_74,en_74_4,97.5,train_train
4,en_77,en_77_4,78.75,train_train
4,en_84,en_84_4,90.0,train_train
4,en_90,en_90_4,96.25,train_train
4,en_91,en_91_4,91.25,train_train
4,en_94,en_94_4,97.5,train_train
4,en_98,en_98_4,92.5,train_train
4,en_99,en_99_4,81.25,train_train
4,fi_1,fi_1_4,88.75,train_train
4,fi_11,fi_11_4,70.0,train_train
4,fi_14,fi_14_4,78.75,train_train
4,fi_18,fi_18_4,97.5,train_train
4,fi_2,fi_2_4,77.5,train_train
4,fi_23,fi_23_4,87.5,train_train
4,fi_24,fi_24_4,86.25,train_train
4,fi_27,fi_27_4,91.25,train_train
4,fi_30,fi_30_4,76.25,train_train
4,fi_33,fi_33_4,73.75,train_train
4,fi_38,fi_38_4,96.25,train_train
4,fi_39,fi_39_4,87.5,train_train
4,fi_4,fi_4_4,77.5,train_train
4,fi_40,fi_40_4,61.25,train_train
4,fi_41,fi_41_4,71.25,train_train
4,fi_42,fi_42_4,85.0,train_train
4,fi_43,fi_43_4,83.75,train_train
4,fi_44,fi_44_4,92.5,train_train
4,fi_48,fi_48_4,91.25,train_train
4,fi_49,fi_49_4,90.0,train_train
4,fi_5,fi_5_4,67.5,train_train
4,fi_50,fi_50_4,91.25,train_train
4,fi_51,fi_51_4,87.5,train_train
4,fi_52,fi_52_4,68.75,train_train
4,fi_54,fi_54_4,72.5,train_train
4,fi_6,fi_6_4,83.75,train_train
4,fi_7,fi_7_4,78.75,train_train
4,fi_8,fi_8_4,85.0,train_train
4,ge_1,ge_1_4,57.5,train_train
4,ge_15,ge_15_4,83.75,train_train
4,ge_16,ge_16_4,65.0,train_train
4,ge_17,ge_17_4,78.75,train_train
4,ge_23,ge_23_4,76.25,train_train
4,ge_28,ge_28_4,82.5,train_train
4,ge_3,ge_3_4,60.0,train_train
4,ge_30,ge_30_4,80.0,train_train
4,ge_36,ge_36_4,87.5,train_train
4,ge_37,ge_37_4,66.25,train_train
4,ge_40,ge_40_4,77.5,train_train
4,ge_48,ge_48_4,70.0,train_train
4,ge_5,ge_5_4,83.75,train_train
4,ge_50,ge_50_4,71.25,train_train
4,ge_6,ge_6_4,88.75,train_train
4,gr_10,gr_10_4,78.75,train_train
4,gr_11,gr_11_4,65.0,train_train
4,gr_13,gr_13_4,63.75,train_train
4,gr_15,gr_15_4,70.0,train_train
4,gr_32,gr_32_4,80.0,train_train
4,gr_37,gr_37_4,56.25,train_train
4,gr_40,gr_40_4,81.25,train_train
4,gr_43,gr_43_4,52.5,train_train
4,gr_45,gr_45_4,73.75,train_train
4,gr_54,gr_54_4,88.75,train_train
4,gr_56,gr_56_4,75.0,train_train
4,gr_62,gr_62_4,88.75,train_train
4,gr_67,gr_67_4,68.75,train_train
4,gr_75,gr_75_4,73.75,train_train
4,he_11,he_11_4,62.5,train_train
4,he_20,he_20_4,62.5,train_train
4,he_22,he_22_4,90.0,train_train
4,he_31,he_31_4,88.75,train_train
4,he_34,he_34_4,66.25,train_train
4,he_35,he_35_4,67.5,train_train
4,he_36,he_36_4,71.25,train_train
4,he_41,he_41_4,78.75,train_train
4,he_45,he_45_4,66.25,train_train
4,he_46,he_46_4,61.25,train_train
4,he_47,he_47_4,63.75,train_train
4,he_49,he_49_4,60.0,train_train
4,he_52,he_52_4,75.0,train_train
4,he_58,he_58_4,67.5,train_train
4,he_65,he_65_4,83.75,train_train
4,he_7,he_7_4,72.5,train_train
4,it_1,it_1_4,77.5,train_train
4,it_11,it_11_4,66.25,train_train
4,it_12,it_12_4,68.75,train_train
4,it_19,it_19_4,71.25,train_train
4,it_20,it_20_4,73.75,train_train
4,it_23,it_23_4,71.25,train_train
4,it_26,it_26_4,73.75,train_train
4,it_35,it_35_4,73.75,train_train
4,it_37,it_37_4,80.0,train_train
4,it_4,it_4_4,81.25,train_train
4,it_42,it_42_4,61.25,train_train
4,it_50,it_50_4,73.75,train_train
4,it_51,it_51_4,71.25,train_train
4,it_52,it_52_4,77.5,train_train
4,it_53,it_53_4,76.25,train_train
4,it_7,it_7_4,66.25,train_train
4,no_10,no_10_4,68.75,train_train
4,no_15,no_15_4,65.0,train_train
4,no_16,no_16_4,58.75,train_train
4,no_31,no_31_4,75.0,train_train
4,no_4,no_4_4,80.0,train_train
4,no_43,no_43_4,65.0,train_train
4,no_44,no_44_4,81.25,train_train
4,no_47,no_47_4,76.25,train_train
4,no_51,no_51_4,68.75,train_train
4,no_57,no_57_4,87.5,train_train
4,no_6,no_6_4,72.5,train_train
4,no_9,no_9_4,77.5,train_train
4,ru_10,ru_10_4,68.75,train_train
4,ru_21,ru_21_4,73.75,train_train
4,ru_22,ru_22_4,80.0,train_train
4,ru_35,ru_35_4,92.5,train_train
4,ru_41,ru_41_4,73.75,train_train
4,ru_43,ru_43_4,83.75,train_train
4,ru_47,ru_47_4,76.25,train_train
4,ru_54,ru_54_4,70.0,train_train
4,ru_55,ru_55_4,75.0,train_train
4,ru_8,ru_8_4,82.5,train_train
4,ru_9,ru_9_4,77.5,train_train
4,sp_17,sp_17_4,67.5,train_train
4,sp_20,sp_20_4,62.5,train_train
4,sp_21,sp_21_4,82.5,train_train
4,sp_24,sp_24_4,72.5,train_train
4,sp_28,sp_28_4,93.75,train_train
4,sp_29,sp_29_4,73.75,train_train
4,sp_32,sp_32_4,86.25,train_train
4,sp_37,sp_37_4,76.25,train_train
4,sp_41,sp_41_4,87.5,train_train
4,sp_44,sp_44_4,91.25,train_train
4,sp_46,sp_46_4,91.25,train_train
4,sp_50,sp_50_4,68.75,train_train
4,sp_51,sp_51_4,81.25,train_train
4,sp_59,sp_59_4,87.5,train_train
4,sp_60,sp_60_4,68.75,train_train
4,sp_62,sp_62_4,86.25,train_train
4,sp_8,sp_8_4,78.75,train_train
4,tr_12,tr_12_4,72.5,train_train
4,tr_14,tr_14_4,81.25,train_train
4,tr_2,tr_2_4,63.75,train_train
4,tr_34,tr_34_4,73.75,train_train
4,tr_36,tr_36_4,46.25,train_train
4,tr_42,tr_42_4,83.75,train_train
4,tr_46,tr_46_4,70.0,train_train
4,tr_48,tr_48_4,62.5,train_train
7,du_11,du_11_7,66.25,train_train
7,du_13,du_13_7,77.5,train_train
7,du_18,du_18_7,87.5,train_train
7,du_19,du_19_7,82.5,train_train
7,du_20,du_20_7,86.25,train_train
7,du_21,du_21_7,73.75,train_train
7,du_28,du_28_7,73.75,train_train
7,du_38,du_38_7,92.5,train_train
7,du_42,du_42_7,80.0,train_train
7,du_44,du_44_7,71.25,train_train
7,du_46,du_46_7,63.75,train_train
7,du_47,du_47_7,82.5,train_train
7,du_8,du_8_7,73.75,train_train
7,ee_12,ee_12_7,98.75,train_train
7,ee_17,ee_17_7,92.5,train_train
7,ee_2,ee_2_7,90.0,train_train
7,ee_24,ee_24_7,73.75,train_train
7,ee_27,ee_27_7,77.5,train_train
7,ee_28,ee_28_7,86.25,train_train
7,ee_29,ee_29_7,63.75,train_train
7,ee_30,ee_30_7,87.5,train_train
7,ee_31,ee_31_7,85.0,train_train
7,ee_35,ee_35_7,63.75,train_train
7,ee_37,ee_37_7,90.0,train_train
7,ee_4,ee_4_7,83.75,train_train
7,ee_45,ee_45_7,92.5,train_train
7,ee_47,ee_47_7,70.0,train_train
7,ee_51,ee_51_7,97.5,train_train
7,ee_58,ee_58_7,72.5,train_train
7,ee_61,ee_61_7,76.25,train_train
7,ee_62,ee_62_7,62.5,train_train
7,ee_68,ee_68_7,85.0,train_train
7,ee_70,ee_70_7,81.25,train_train
7,ee_72,ee_72_7,85.0,train_train
7,ee_73,ee_73_7,85.0,train_train
7,ee_75,ee_75_7,55.0,train_train
7,ee_78,ee_78_7,85.0,train_train
7,en_10,en_10_7,93.75,train_train
7,en_101,en_101_7,100.0,train_train
7,en_21,en_21_7,85.0,train_train
7,en_26,en_26_7,93.75,train_train
7,en_30,en_30_7,95.0,train_train
7,en_51,en_51_7,76.25,train_train
7,en_6,en_6_7,87.5,train_train
7,en_66,en_66_7,97.5,train_train
7,en_74,en_74_7,97.5,train_train
7,en_84,en_84_7,90.0,train_train
7,en_86,en_86_7,97.5,train_train
7,en_90,en_90_7,96.25,train_train
7,en_93,en_93_7,91.25,train_train
7,en_94,en_94_7,97.5,train_train
7,en_99,en_99_7,81.25,train_train
7,fi_1,fi_1_7,88.75,train_train
7,fi_15,fi_15_7,47.5,train_train
7,fi_18,fi_18_7,97.5,train_train
7,fi_2,fi_2_7,77.5,train_train
7,fi_23,fi_23_7,87.5,train_train
7,fi_24,fi_24_7,86.25,train_train
7,fi_27,fi_27_7,91.25,train_train
7,fi_30,fi_30_7,76.25,train_train
7,fi_33,fi_33_7,73.75,train_train
7,fi_38,fi_38_7,96.25,train_train
7,fi_39,fi_39_7,87.5,train_train
7,fi_40,fi_40_7,61.25,train_train
7,fi_41,fi_41_7,71.25,train_train
7,fi_42,fi_42_7,85.0,train_train
7,fi_43,fi_43_7,83.75,train_train
7,fi_44,fi_44_7,92.5,train_train
7,fi_49,fi_49_7,90.0,train_train
7,fi_5,fi_5_7,67.5,train_train
7,fi_50,fi_50_7,91.25,train_train
7,fi_51,fi_51_7,87.5,train_train
7,fi_52,fi_52_7,68.75,train_train
7,fi_54,fi_54_7,72.5,train_train
7,fi_6,fi_6_7,83.75,train_train
7,fi_7,fi_7_7,78.75,train_train
7,fi_8,fi_8_7,85.0,train_train
7,ge_1,ge_1_7,57.5,train_train
7,ge_10,ge_10_7,65.0,train_train
7,ge_15,ge_15_7,83.75,train_train
7,ge_16,ge_16_7,65.0,train_train
7,ge_17,ge_17_7,78.75,train_train
7,ge_23,ge_23_7,76.25,train_train
7,ge_24,ge_24_7,63.75,train_train
7,ge_28,ge_28_7,82.5,train_train
7,ge_3,ge_3_7,60.0,train_train
7,ge_30,ge_30_7,80.0,train_train
7,ge_40,ge_40_7,77.5,train_train
7,ge_48,ge_48_7,70.0,train_train
7,ge_5,ge_5_7,83.75,train_train
7,ge_50,ge_50_7,71.25,train_train
7,ge_55,ge_55_7,72.5,train_train
7,ge_6,ge_6_7,88.75,train_train
7,gr_10,gr_10_7,78.75,train_train
7,gr_13,gr_13_7,63.75,train_train
7,gr_19,gr_19_7,68.75,train_train
7,gr_2,gr_2_7,53.75,train_train
7,gr_31,gr_31_7,85.0,train_train
7,gr_32,gr_32_7,80.0,train_train
7,gr_37,gr_37_7,56.25,train_train
7,gr_43,gr_43_7,52.5,train_train
7,gr_56,gr_56_7,75.0,train_train
7,gr_61,gr_61_7,62.5,train_train
7,gr_62,gr_62_7,88.75,train_train
7,he_20,he_20_7,62.5,train_train
7,he_22,he_22_7,90.0,train_train
7,he_31,he_31_7,88.75,train_train
7,he_34,he_34_7,66.25,train_train
7,he_35,he_35_7,67.5,train_train
7,he_36,he_36_7,71.25,train_train
7,he_44,he_44_7,63.75,train_train
7,he_45,he_45_7,66.25,train_train
7,he_56,he_56_7,78.75,train_train
7,he_58,he_58_7,67.5,train_train
7,he_65,he_65_7,83.75,train_train
7,it_1,it_1_7,77.5,train_train
7,it_11,it_11_7,66.25,train_train
7,it_12,it_12_7,68.75,train_train
7,it_17,it_17_7,65.0,train_train
7,it_19,it_19_7,71.25,train_train
7,it_20,it_20_7,73.75,train_train
7,it_25,it_25_7,81.25,train_train
7,it_26,it_26_7,73.75,train_train
7,it_30,it_30_7,76.25,train_train
7,it_32,it_32_7,71.25,train_train
7,it_34,it_34_7,76.25,train_train
7,it_35,it_35_7,73.75,train_train
7,it_4,it_4_7,81.25,train_train
7,it_42,it_42_7,61.25,train_train
7,it_46,it_46_7,82.5,train_train
7,it_49,it_49_7,68.75,train_train
7,it_50,it_50_7,73.75,train_train
7,it_51,it_51_7,71.25,train_train
7,it_52,it_52_7,77.5,train_train
7,it_53,it_53_7,76.25,train_train
7,it_54,it_54_7,68.75,train_train
7,no_1,no_1_7,73.75,train_train
7,no_10,no_10_7,68.75,train_train
7,no_15,no_15_7,65.0,train_train
7,no_16,no_16_7,58.75,train_train
7,no_18,no_18_7,71.25,train_train
7,no_24,no_24_7,77.5,train_train
7,no_31,no_31_7,75.0,train_train
7,no_4,no_4_7,80.0,train_train
7,no_43,no_43_7,65.0,train_train
7,no_47,no_47_7,76.25,train_train
7,no_51,no_51_7,68.75,train_train
7,no_52,no_52_7,82.5,train_train
7,no_6,no_6_7,72.5,train_train
7,no_7,no_7_7,60.0,train_train
7,no_9,no_9_7,77.5,train_train
7,ru_10,ru_10_7,68.75,train_train
7,ru_19,ru_19_7,71.25,train_train
7,ru_22,ru_22_7,80.0,train_train
7,ru_25,ru_25_7,77.5,train_train
7,ru_26,ru_26_7,72.5,train_train
7,ru_31,ru_31_7,81.25,train_train
7,ru_35,ru_35_7,92.5,train_train
7,ru_41,ru_41_7,73.75,train_train
7,ru_43,ru_43_7,83.75,train_train
7,ru_54,ru_54_7,70.0,train_train
7,ru_55,ru_55_7,75.0,train_train
7,ru_8,ru_8_7,82.5,train_train
7,sp_21,sp_21_7,82.5,train_train
7,sp_28,sp_28_7,93.75,train_train
7,sp_32,sp_32_7,86.25,train_train
7,sp_44,sp_44_7,91.25,train_train
7,sp_47,sp_47_7,67.5,train_train
7,sp_5,sp_5_7,70.0,train_train
7,sp_50,sp_50_7,68.75,train_train
7,sp_51,sp_51_7,81.25,train_train
7,sp_59,sp_59_7,87.5,train_train
7,sp_60,sp_60_7,68.75,train_train
7,sp_62,sp_62_7,86.25,train_train
7,sp_8,sp_8_7,78.75,train_train
7,tr_12,tr_12_7,72.5,train_train
7,tr_14,tr_14_7,81.25,train_train
7,tr_16,tr_16_7,75.0,train_train
7,tr_2,tr_2_7,63.75,train_train
7,tr_22,tr_22_7,67.5,train_train
7,tr_34,tr_34_7,73.75,train_train
7,tr_42,tr_42_7,83.75,train_train
7,tr_46,tr_46_7,70.0,train_train
7,tr_52,tr_52_7,70.0,train_train
8,du_11,du_11_8,66.25,train_train
8,du_18,du_18_8,87.5,train_train
8,du_21,du_21_8,73.75,train_train
8,du_27,du_27_8,86.25,train_train
8,du_28,du_28_8,73.75,train_train
8,du_42,du_42_8,80.0,train_train
8,du_44,du_44_8,71.25,train_train
8,du_46,du_46_8,63.75,train_train
8,du_47,du_47_8,82.5,train_train
8,du_56,du_56_8,68.75,train_train
8,du_57,du_57_8,92.5,train_train
8,du_7,du_7_8,66.25,train_train
8,du_8,du_8_8,73.75,train_train
8,ee_1,ee_1_8,96.25,train_train
8,ee_12,ee_12_8,98.75,train_train
8,ee_17,ee_17_8,92.5,train_train
8,ee_2,ee_2_8,90.0,train_train
8,ee_24,ee_24_8,73.75,train_train
8,ee_27,ee_27_8,77.5,train_train
8,ee_28,ee_28_8,86.25,train_train
8,ee_29,ee_29_8,63.75,train_train
8,ee_30,ee_30_8,87.5,train_train
8,ee_31,ee_31_8,85.0,train_train
8,ee_35,ee_35_8,63.75,train_train
8,ee_37,ee_37_8,90.0,train_train
8,ee_4,ee_4_8,83.75,train_train
8,ee_54,ee_54_8,81.25,train_train
8,ee_62,ee_62_8,62.5,train_train
8,ee_68,ee_68_8,85.0,train_train
8,ee_70,ee_70_8,81.25,train_train
8,ee_72,ee_72_8,85.0,train_train
8,ee_73,ee_73_8,85.0,train_train
8,ee_78,ee_78_8,85.0,train_train
8,ee_79,ee_79_8,100.0,train_train
8,en_10,en_10_8,93.75,train_train
8,en_101,en_101_8,100.0,train_train
8,en_21,en_21_8,85.0,train_train
8,en_28,en_28_8,93.75,train_train
8,en_4,en_4_8,100.0,train_train
8,en_5,en_5_8,80.0,train_train
8,en_6,en_6_8,87.5,train_train
8,en_74,en_74_8,97.5,train_train
8,en_77,en_77_8,78.75,train_train
8,en_84,en_84_8,90.0,train_train
8,en_86,en_86_8,97.5,train_train
8,en_91,en_91_8,91.25,train_train
8,en_93,en_93_8,91.25,train_train
8,en_98,en_98_8,92.5,train_train
8,en_99,en_99_8,81.25,train_train
8,fi_1,fi_1_8,88.75,train_train
8,fi_14,fi_14_8,78.75,train_train
8,fi_15,fi_15_8,47.5,train_train
8,fi_18,fi_18_8,97.5,train_train
8,fi_2,fi_2_8,77.5,train_train
8,fi_23,fi_23_8,87.5,train_train
8,fi_24,fi_24_8,86.25,train_train
8,fi_30,fi_30_8,76.25,train_train
8,fi_33,fi_33_8,73.75,train_train
8,fi_38,fi_38_8,96.25,train_train
8,fi_39,fi_39_8,87.5,train_train
8,fi_4,fi_4_8,77.5,train_train
8,fi_40,fi_40_8,61.25,train_train
8,fi_42,fi_42_8,85.0,train_train
8,fi_43,fi_43_8,83.75,train_train
8,fi_44,fi_44_8,92.5,train_train
