column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
CFT-ZF_SCORE,numeric,1622675,0.0,-1.0,-1.0,0.667176729782612,-1.0,-1.0,21.0,5.588439641481471,10,"{-1.0: 91.7, 21.0: 3.5, 20.0: 1.6, 19.0: 0.9, 16.0: 0.8, 14.0: 0.5, 17.0: 0.3, 18.0: 0.3, 13.0: 0.2, 10.0: 0.1}"
CFT20,numeric,1622675,0.0,-1.0,-1.0,0.8515007626296085,-1.0,9.0,12.0,3.8728481506688652,11,"{-1.0: 80.4, 9.0: 3.4, 10.0: 3.1, 8.0: 3.1, 7.0: 2.8, 11.0: 2.7, 6.0: 1.4, 5.0: 1.2, 12.0: 1.0, 4.0: 0.6, 1.0: 0.2}"
CFT20Total,numeric,1622675,0.0,-1.0,-1.0,-0.45932426394687786,-1.0,-1.0,12.0,2.213995975968246,12,"{-1.0: 94.0, 7.0: 1.3, 10.0: 1.0, 8.0: 0.9, 9.0: 0.7, 12.0: 0.5, 5.0: 0.4, 6.0: 0.4, 11.0: 0.3, 4.0: 0.2, 3.0: 0.2, 2.0: 0.1}"
CFT_Total,numeric,1622675,0.0,-1.0,-1.0,-0.27958340394718595,-1.0,-1.0,12.0,2.5657440024275204,10,"{-1.0: 92.5, 9.0: 2.6, 10.0: 1.6, 7.0: 0.9, 8.0: 0.8, 11.0: 0.6, 6.0: 0.5, 5.0: 0.3, 4.0: 0.2, 12.0: 0.1}"
CTF-total,numeric,1622675,0.0,-1.0,-1.0,-0.4003383302263238,-1.0,-1.0,12.0,2.4351326603412513,9,"{-1.0: 94.1, 10.0: 1.9, 9.0: 1.4, 11.0: 0.9, 7.0: 0.7, 8.0: 0.4, 12.0: 0.3, 4.0: 0.2, 6.0: 0.1}"
CURENT_FIX_START,numeric,1622675,0.0,1.0,5446.0,31775.739837613815,28288.0,61666.0,214388.0,22928.75054725169,111204,
CURRENT_FIX_BLINK_AROUND,numeric,1622675,0.0,0.0,0.0,0.10255658095428845,0.0,1.0,1.0,0.303378946826673,2,"{0.0: 89.7, 1.0: 10.3}"
CURRENT_FIX_DURATION,numeric,1622675,0.0,1.0,116.0,210.3248722017656,194.0,319.0,12688.0,97.87807769136099,1512,
CURRENT_FIX_END,numeric,1622675,0.0,1.0,5655.0,31985.064709815582,28496.0,61880.0,214646.0,22930.72464015594,111451,
CURRENT_FIX_INDEX,numeric,1622675,0.0,1,23.0,127.1029904324649,114.0,244.0,684,88.8926533349838,684,
CURRENT_FIX_INTEREST_AREA_FIX_COUNT,numeric,1621887,0.0,1.0,1.0,1.8969083542811551,1.0,4.0,50.0,1.5407458904185867,50,
CURRENT_FIX_INTEREST_AREA_ID,numeric,1621887,0.0,1.0,3.0,18.142710928689855,15.0,37.0,122.0,14.351062498572869,122,
CURRENT_FIX_INTEREST_AREA_INDEX,numeric,1622675,0.0,-1.0,14.0,82.39723173155438,79.0,155.0,243.0,52.45563923934582,244,
CURRENT_FIX_INTEREST_AREA_LABEL,categorical,1621869,0.0,,,,,,,,13357,
CURRENT_FIX_LABEL,categorical,1621869,0.0,,,,,,,,13357,
CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
CURRENT_FIX_PUPIL,numeric,1622675,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,{0: 100.0}
CURRENT_FIX_PUPIL_SIZE,numeric,1622675,0.0,133.0,470.0,826.504964333585,763.0,1273.0,3471.0,328.3596150567542,2848,
CURRENT_FIX_X,numeric,1622675,0.0,-1606.8,227.5,852.7138950190272,824.9,1538.6,3145.9,473.96948807336685,23117,
CURRENT_FIX_Y,numeric,1622675,0.0,-967.2,117.0,339.9395740983253,327.3,574.3,2155.3,172.46773974403584,9975,
Code,categorical,1622675,0.0,,,,,,,,1,{'': 100.0}
DU_SPELLING,numeric,1622675,0.0,-1.0,-1.0,0.47749610981866364,-1.0,-1.0,30.0,6.260417656624993,10,"{-1.0: 94.7, 28.0: 1.4, 29.0: 0.9, 25.0: 0.8, 27.0: 0.7, 26.0: 0.5, 24.0: 0.4, 30.0: 0.3, 18.0: 0.2, 22.0: 0.1}"
ENpseudoflu,numeric,1622675,0.0,-1.0,-1.0,1.1812081901797957,-1.0,-1.0,62.0,10.899231483809947,14,"{-1.0: 96.1, 61.0: 0.8, 49.0: 0.5, 56.0: 0.4, 59.0: 0.3, 60.0: 0.3, 50.0: 0.3, 58.0: 0.2, 57.0: 0.2, 51.0: 0.2, 46.0: 0.2, 62.0: 0.2, 36.0: 0.2, 54.0: 0.1}"
ENwordflu,numeric,1622675,0.0,-1.0,-1.0,2.3321546212272946,-1.0,-1.0,99.0,16.63308355811927,17,
IA_BOTTOM,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_DWELL_TIME,numeric,373699,77.0,2.0,167.0,551.2614135975746,402.0,1084.0,13112.0,525.7716380740736,2583,
IA_DWELL_TIME_%,numeric,373699,77.0,3.055814450946538e-05,0.003557545376017417,0.010561321230761443,0.008334908659712316,0.019655852547099232,0.18506687443189196,0.008638045956453478,186273,
IA_FIRST_FIXATION_DURATION,numeric,373699,77.0,1.0,117.0,211.233227811688,193.0,322.0,4482.0,99.18511215367464,1006,
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_FIRST_FIX_PROGRESSIVE,numeric,373699,77.0,0.0,0.0,0.7809841610494007,1.0,1.0,1.0,0.4135799305530845,2,"{1.0: 78.1, 0.0: 21.9}"
IA_FIRST_RUN_DWELL_TIME,numeric,373699,77.0,1.0,131.0,319.8505669000987,248.0,565.0,5473.0,266.8195133394914,1762,
IA_FIRST_RUN_FIXATION_COUNT,numeric,373699,77.0,1.0,1.0,1.5133248951696419,1.0,2.0,22.0,0.9857105115414772,18,
IA_FIRST_RUN_LANDING_POSITION,numeric,373699,77.0,0.0,0.0,2.9130690743084675,2.0,6.0,22.0,2.4409887793748783,23,
IA_FIRST_RUN_LAUNCH_SITE,numeric,369895,77.2,-110.0,-59.0,-3.457332486246097,5.0,12.0,103.0,28.3065211576915,211,
IA_FIXATION_%,numeric,373699,77.0,0.001639344262295082,0.0040650406504065045,0.010549884578474755,0.008670520231213872,0.01904761904761905,0.15384615384615385,0.007393429872143986,2001,
IA_FIXATION_COUNT,numeric,373699,77.0,1.0,1.0,2.595273201159222,2.0,5.0,32.0,2.0629491439993153,25,
IA_ID,numeric,373699,77.0,1.0,15.0,85.20195397900449,82.0,158.0,243.0,53.41891300630131,243,
IA_LABEL,categorical,373691,77.0,,,,,,,,5325,
IA_LAST_FIXATION_DURATION,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_LAST_RUN_DWELL_TIME,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_LAST_RUN_FIXATION_COUNT,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_LEFT,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_REGRESSION_IN,numeric,373699,77.0,0.0,0.0,0.326781714695517,0.0,1.0,1.0,0.46903732722951164,2,"{0.0: 67.3, 1.0: 32.7}"
IA_REGRESSION_IN_COUNT,numeric,373699,77.0,0.0,0.0,0.326781714695517,0.0,1.0,1.0,0.46903732722951164,2,"{0.0: 67.3, 1.0: 32.7}"
IA_REGRESSION_IN_COUNT_sum,numeric,1622675,0.0,0.0,0.0,20.455995809388817,0.0,81.0,390.0,46.98821844485169,225,
IA_REGRESSION_OUT,numeric,373699,77.0,0.0,0.0,0.3385398408879874,0.0,1.0,1.0,0.4732137109682666,2,"{0.0: 66.1, 1.0: 33.9}"
IA_REGRESSION_OUT_COUNT,numeric,373699,77.0,0.0,0.0,0.3385398408879874,0.0,1.0,1.0,0.4732137109682666,2,"{0.0: 66.1, 1.0: 33.9}"
IA_REGRESSION_OUT_FULL_COUNT,numeric,373699,77.0,0.0,0.0,0.3385398408879874,0.0,1.0,1.0,0.4732137109682666,2,"{0.0: 66.1, 1.0: 33.9}"
IA_REGRESSION_PATH_DURATION,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_RIGHT,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_RUN_COUNT,numeric,373699,77.0,1.0,1.0,1.7601224514917087,1.0,3.0,13.0,1.0699575547151605,13,"{1.0: 52.9, 2.0: 29.3, 3.0: 11.1, 4.0: 4.1, 5.0: 1.6, 6.0: 0.6, 7.0: 0.3, 8.0: 0.1, 9.0: 0.1, 10.0: 0.0, 13.0: 0.0, 12.0: 0.0, 11.0: 0.0}"
IA_SELECTIVE_REGRESSION_PATH_DURATION,numeric,370943,77.1,0.0,0.0,299.981520071817,239.0,643.0,5797.0,329.96324356010626,1890,
IA_SKIP,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
IA_TOP,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
Korean proficiency (out of 60),numeric,1622675,0.0,-1.0,-1.0,0.016560925632058177,-1.0,-1.0,45.0,6.155867897453361,15,"{-1.0: 97.3, 36.0: 0.4, 37.0: 0.3, 34.0: 0.3, 38.0: 0.3, 39.0: 0.2, 41.0: 0.2, 35.0: 0.2, 45.0: 0.1, 44.0: 0.1, 40.0: 0.1, 30.0: 0.1, 22.0: 0.1, 31.0: 0.1, 24.0: 0.0}"
LengthCategory,categorical,373691,77.0,,,,,,,,4,"{2: 54.0, 1: 25.2, 3: 19.8, 0: 1.0}"
LexITA_ies,numeric,1622675,0.0,-1.0,-1.0,336305380.55151707,-1.0,-1.0,9987168539.0,1616626477.1824198,55,
LexITA_index,numeric,1622675,0.0,-1.0,-1.0,3.285013943026176,-1.0,-1.0,60.0,15.06560104194984,14,"{-1.0: 92.5, 58.0: 1.9, 57.0: 1.6, 60.0: 1.1, 56.0: 0.8, 59.0: 0.5, 38.0: 0.4, 55.0: 0.4, 54.0: 0.3, 53.0: 0.2, 52.0: 0.1, 49.0: 0.1, 48.0: 0.1, 39.0: 0.1}"
LexITA_n_acc,numeric,1622675,0.0,-1.0,-1.0,5.674400603941024,-1.0,-1.0,90.0,23.37350479197358,10,"{-1.0: 92.5, 88.0: 2.7, 89.0: 1.6, 90.0: 1.1, 87.0: 0.8, 86.0: 0.5, 79.0: 0.5, 82.0: 0.1, 83.0: 0.1, 85.0: 0.1}"
LexITA_prop_acc,categorical,1622675,0.0,,,,,,,,10,"{'': 92.5, '0,977777778': 2.7, '0,988888889': 1.6, '1': 1.1, '0,966666667': 0.8, '0,955555556': 0.5, '0,877777778': 0.5, '0,911111111': 0.1, '0,922222222': 0.1, '0,944444444': 0.1}"
LexITA_total_time,numeric,1622675,0.0,-1.0,-1.0,7519.715691065679,-1.0,-1.0,163642.0,26985.87411045079,55,
LexTALE_Dutch,numeric,1622675,0.0,-1.0,-1.0,3.952810790823794,-1.0,-1.0,98.75,20.946568207070943,15,"{-1.0: 94.7, 95.0: 1.1, 93.75: 1.0, 96.25: 0.7, 86.25: 0.6, 98.75: 0.4, 92.5: 0.3, 90.0: 0.3, 97.5: 0.2, 91.25: 0.2, 68.75: 0.2, 87.5: 0.1, 88.75: 0.1, 82.5: 0.1, 83.75: 0.1}"
LexizeErrors,numeric,1622675,0.0,-1.0,-1.0,-0.5417085984562527,-1.0,-1.0,12.0,1.9209178413989494,14,"{-1.0: 93.5, 6.0: 1.0, 10.0: 0.9, 3.0: 0.8, 5.0: 0.8, 8.0: 0.7, 4.0: 0.4, 1.0: 0.4, 0.0: 0.3, 9.0: 0.3, 7.0: 0.3, 11.0: 0.2, 12.0: 0.2, 2.0: 0.2}"
LexizeRT,numeric,1622675,0.0,-1.0,-1.0,36.28185385348132,-1.0,-1.0,868.1666929133864,143.75020871109592,50,
LexizeScore,numeric,1622675,0.0,-1.0,-1.0,4.341239003497312,-1.0,-1.0,88.0,20.233052055179282,16,
Lextale (ESP)_score,numeric,1622675,0.0,-1.0,-1.0,5.4384833685118705,-1.0,-1.0,89.0,21.350426312363044,18,
NEXT_FIX_ANGLE,numeric,1622675,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,{0: 100.0}
NEXT_FIX_DISTANCE,numeric,1622675,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,{0: 100.0}
NEXT_FIX_INTEREST_AREA_INDEX,numeric,1621886,0.0,1.0,14.0,82.43770832228653,79.0,155.0,243.0,52.436141670894386,243,
NEXT_SAC_AMPLITUDE,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_ANGLE,numeric,1622675,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,{0: 100.0}
NEXT_SAC_AVG_VELOCITY,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_DURATION,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_END_X,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_END_Y,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_PEAK_VELOCITY,numeric,1622675,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,{0: 100.0}
NEXT_SAC_START_X,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NEXT_SAC_START_Y,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
NObpvs,numeric,1622675,0.0,-1.0,-1.0,10.648203737655415,-1.0,-1.0,142.0,37.70133780054457,22,
NOpseudoflu,numeric,1622675,0.0,-1.0,-1.0,4.074124516616082,-1.0,-1.0,63.0,16.519915764731977,18,
NOspel,numeric,1622675,0.0,-1.0,-1.0,0.5635188808603079,-1.0,-1.0,29.0,5.342027935282507,23,
NOwordflu,numeric,1622675,0.0,-1.0,-1.0,6.695575515737902,-1.0,-1.0,104.0,25.088731415471976,30,
PARAGRAPH_RT,numeric,373699,77.0,5195013.0,5333452.0,6656687.559557291,6890250.0,7348243.0,7903326.0,788385.1731508203,12,"{7903326.0: 9.9, 7348243.0: 9.4, 7155878.0: 9.1, 7045548.0: 9.1, 6932108.0: 8.8, 6890250.0: 8.8, 6862361.0: 8.7, 6389391.0: 8.1, 5804492.0: 7.5, 5811467.0: 7.2, 5333452.0: 6.8, 5195013.0: 6.5}"
PREVIOUS_FIX_ANGLE,numeric,1622675,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,{0: 100.0}
PREVIOUS_FIX_DISTANCE,numeric,1622675,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,{0: 100.0}
PROLEC_pseudowords,numeric,1622675,0.0,-1.0,-1.0,2.185058622336574,-1.0,-1.0,40.0,10.482823399015825,13,"{-1.0: 91.5, 38.0: 2.0, 40.0: 1.2, 34.0: 1.1, 39.0: 1.1, 36.0: 1.0, 37.0: 0.6, 35.0: 0.5, 31.0: 0.3, 29.0: 0.2, 32.0: 0.2, 30.0: 0.1, 28.0: 0.1}"
PROLEC_words,numeric,1622675,0.0,-1.0,-1.0,2.4381129924353306,-1.0,-1.0,40.0,11.278403122943718,4,"{-1.0: 91.5, 40.0: 5.2, 38.0: 1.7, 39.0: 1.6}"
Participant,categorical,1622675,0.0,,,,,,,,41,
Print Exposure (authors recognized minus false positives),numeric,1622675,0.0,-1.0,-1.0,0.09498513257429861,-1.0,-1.0,42.0,5.225317003312857,28,
RAN_meanRT_letters,numeric,1622675,0.0,-1.0,-1.0,0.49032037561434055,-1.0,-1.0,27.43,5.394840978359818,49,
RAN_meanRT_numbers,numeric,1622675,0.0,-1.0,-1.0,0.5202896672932041,-1.0,-1.0,29.280125,5.524430939344271,49,
Reading (ART),numeric,1622675,0.0,-3.0,-1.0,0.2847914708737116,-1.0,-1.0,61.0,6.556944596122215,31,
Relationship,numeric,0,100.0,,,,,,,,0,{}
SLRT2-fake_SCORE,numeric,1622675,0.0,-1.0,-1.0,5.680192275101299,-1.0,-1.0,148.0,22.857196432475995,32,
SLRT2-real_SCORE,numeric,1622675,0.0,-1.0,-1.0,8.587706102577535,-1.0,-1.0,156.0,32.22259207204317,29,
SPEL_Correct,numeric,1622675,0.0,-1.0,-1.0,0.16580214768823084,-1.0,-1.0,45.0,5.594336641232858,29,
SPEL_Wrong,numeric,1622675,0.0,-1.0,-1.0,-0.7636643197189825,-1.0,-1.0,10.0,1.1921166149208404,10,"{-1.0: 95.0, 3.0: 1.0, 0.0: 0.8, 5.0: 0.7, 2.0: 0.6, 6.0: 0.5, 4.0: 0.5, 10.0: 0.4, 1.0: 0.3, 7.0: 0.2}"
Sex,categorical,1622675,0.0,,,,,,,,5,"{'': 81.4, 'female': 8.4, 'f': 5.0, 'm': 3.3, 'male': 2.0}"
Spelling,numeric,1622675,0.0,-1.0,-1.0,0.8505665028425285,-1.0,-1.0,44.0,8.187016830140395,17,
Spelling Rus (N of correct answers),numeric,1622675,0.0,-1.0,-1.0,0.5141941547136673,-1.0,-1.0,43.0,6.759106100737798,21,
Syntax_comp,numeric,1622675,0.0,-1.0,-1.0,-0.9021985302047545,-1.0,-1.0,2.0,0.368515346366793,4,"{-1.0: 92.5, 0.0: 5.5, 1.0: 1.9, 2.0: 0.1}"
Syntax_contr,numeric,1622675,0.0,-1.0,-1.0,-0.9195544394287211,-1.0,-1.0,1.0,0.28972466843989236,3,"{-1.0: 92.5, 0.0: 7.0, 1.0: 0.5}"
Syntax_distr,numeric,1622675,0.0,-1.0,-1.0,-0.9181826305329164,-1.0,-1.0,1.0,0.29636669660769466,3,"{-1.0: 92.5, 0.0: 6.9, 1.0: 0.6}"
Syntax_equiv,numeric,1622675,0.0,-1.0,-1.0,0.5510339408692437,-1.0,-1.0,20.0,5.432351174474728,4,"{-1.0: 92.5, 20.0: 5.1, 19.0: 1.6, 18.0: 0.9}"
Syntax_ies,numeric,1622675,0.0,-1.0,-1.0,85483835.98456931,-1.0,-1.0,5734473684.0,584492114.234046,55,
Syntax_n_acc,numeric,1622675,0.0,-1.0,-1.0,0.5510339408692437,-1.0,-1.0,20.0,5.432351174474728,4,"{-1.0: 92.5, 20.0: 5.1, 19.0: 1.6, 18.0: 0.9}"
Syntax_prop_acc,categorical,1622675,0.0,,,,,,,,4,"{'': 92.5, '1': 5.1, '0,95': 1.6, '0,9': 0.9}"
Syntax_time,categorical,1622675,0.0,,,,,,,,55,
Syntax_total_time,numeric,1622675,0.0,-1.0,-1.0,27415.597881276288,-1.0,-1.0,682297.0,98620.8534489307,55,
TAG,numeric,0,100.0,,,,,,,,0,{}
TOWRE_NonWord_Gr_Sum,numeric,1622675,0.0,-1.0,-1.0,1.9563073320289028,-1.0,-1.0,82.0,12.947004900675381,19,
TOWRE_NonWord_Gr_Time,numeric,1622675,0.0,-1.0,-1.0,1.2991960805460119,-1.0,-1.0,45.0,10.006295429358332,4,"{-1.0: 95.0, 45.0: 4.8, 42.0: 0.1, 40.0: 0.1}"
TOWRE_NonWord_Gr_TotalCorrect,numeric,1622675,0.0,-1.0,-1.0,1.8754365476759056,-1.0,-1.0,82.0,12.612262393523986,20,
TOWRE_NonWord_Gr_Wrong,numeric,1622675,0.0,-1.0,-1.0,-0.8689645184648805,-1.0,-1.0,6.0,0.694991167725329,8,"{-1.0: 95.0, 0.0: 2.0, 1.0: 0.9, 3.0: 0.8, 2.0: 0.6, 4.0: 0.3, 6.0: 0.3, 5.0: 0.1}"
TOWRE_NonWords_FinalScore,numeric,1622675,0.0,-1.0,-1.0,6.666779237986658,-1.0,52.0,63.0,19.515259541515537,24,
TOWRE_RealWords_FinalScore,numeric,1622675,0.0,-1.0,-1.0,11.310283944720908,-1.0,83.0,104.0,31.34826988191624,37,
TOWRE_Word_Gr_Sum,numeric,1622675,0.0,-1.0,-1.0,3.111693962130433,-1.0,-1.0,88.0,17.99011766277835,22,
TOWRE_Word_Gr_Time,numeric,1622675,0.0,-1.0,-1.0,1.2193168687506741,-1.0,-1.0,45.0,9.684471271508297,9,"{-1.0: 95.0, 45.0: 3.5, 39.0: 0.4, 44.0: 0.3, 35.0: 0.2, 38.0: 0.2, 42.0: 0.1, 40.0: 0.1, 33.0: 0.1}"
TOWRE_Word_Gr_TotalCorrect,numeric,1622675,0.0,-1.0,-1.0,3.0930747068883173,-1.0,-1.0,88.0,17.910700056852466,20,
TOWRE_Word_Gr_Wrong,numeric,1622675,0.0,-1.0,-1.0,-0.9312160475757623,-1.0,-1.0,2.0,0.32803098878450504,4,"{-1.0: 95.0, 0.0: 3.5, 1.0: 1.2, 2.0: 0.3}"
TRIAL_IA_COUNT,numeric,1622675,0.0,0.0,0.0,41.11389588180011,0.0,180.0,243.0,76.15684253890642,44,
Token,numeric,0,100.0,,,,,,,,0,{}
Token_idx,numeric,0,100.0,,,,,,,,0,{}
VOC_Correct,numeric,1622675,0.0,-1.0,-1.0,-0.2668075862387724,-1.0,-1.0,15.0,3.212556644933859,6,"{-1.0: 95.0, 14.0: 1.8, 15.0: 1.7, 12.0: 0.7, 13.0: 0.6, 8.0: 0.3}"
VOC_Time,categorical,1622675,0.0,,,,,,,,43,
VOC_Wrong,numeric,1622675,0.0,-1.0,-1.0,-0.8857719506370654,-1.0,-1.0,6.0,0.5887397153119441,6,"{-1.0: 95.0, 1.0: 1.8, 0.0: 1.7, 3.0: 0.7, 2.0: 0.7, 6.0: 0.2}"
VerbalFluency (semantic),numeric,1622675,0.0,-1.0,-1.0,2.40075862387724,-1.0,-1.0,78.0,13.12252607183543,28,
VerbalFluency(Phonemic),numeric,1622675,0.0,-1.0,-1.0,1.8219668140570355,-1.0,-1.0,69.0,10.988874905311524,30,
VerbalFluencyTotal,numeric,1622675,0.0,-1.0,-1.0,5.15741106506232,-1.0,-1.0,139.0,23.721410446108457,39,
Vocabulary,numeric,1622675,0.0,-1.0,-1.0,4174.542148612631,-1.0,-1.0,116000.0,18655.14714908766,31,
Vocabulary Rus (thousands of words),numeric,1622675,0.0,-1.0,-1.0,3.0342674904093547,-1.0,-1.0,105.0,18.119849323018403,29,
Word,numeric,0,100.0,,,,,,,,0,{}
Word_idx,numeric,0,100.0,,,,,,,,0,{}
age,numeric,1622675,0.0,-1.0,-1.0,1.304268568875468,-1.0,-1.0,31.0,7.496668802118813,13,"{-1.0: 91.3, 26.0: 1.5, 25.0: 1.3, 28.0: 1.1, 22.0: 1.1, 23.0: 0.8, 24.0: 0.7, 29.0: 0.5, 31.0: 0.4, 19.0: 0.4, 30.0: 0.4, 27.0: 0.3, 21.0: 0.2}"
agr.big5,numeric,1622675,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
blink,numeric,373699,77.0,0.0,0.0,0.1805597553110926,0.0,1.0,1.0,0.38465351422057376,2,"{0.0: 81.9, 1.0: 18.1}"
cft.raw,numeric,1622675,0.0,-1.0,-1.0,-0.3001833392392192,-1.0,-1.0,12.0,2.6613934798769874,10,"{-1.0: 93.3, 10.0: 1.3, 11.0: 1.2, 12.0: 1.1, 8.0: 1.0, 9.0: 0.9, 7.0: 0.5, 6.0: 0.4, 5.0: 0.1, 3.0: 0.1}"
cft20,numeric,1622675,0.0,-1.0,-1.0,-0.0005651162432403284,-1.0,-1.0,12.0,3.0403657285938035,9,"{-1.0: 90.0, 9.0: 3.1, 8.0: 2.3, 11.0: 1.8, 10.0: 1.7, 6.0: 0.6, 5.0: 0.2, 4.0: 0.1, 12.0: 0.1}"
cft_total,numeric,1622675,0.0,-1.0,-1.0,-0.6327810559723913,-1.0,-1.0,12.0,1.9226090547334669,8,"{-1.0: 96.4, 10.0: 1.2, 8.0: 1.0, 9.0: 0.6, 12.0: 0.3, 11.0: 0.2, 5.0: 0.1, 7.0: 0.1}"
cond,numeric,1622675,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,{1.0: 100.0}
consc.big5,numeric,1622675,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
distance_to_head,numeric,0,100.0,,,,,,,,0,{}
end_of_line,numeric,373699,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0.0: 100.0}
entity_type,numeric,0,100.0,,,,,,,,0,{}
extr.big5,numeric,1622675,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
firstfix.cland,numeric,373699,77.0,-15.5,-4.5,-1.2521735407373313,-1.0,1.5,10.0,2.3929054414647024,50,
firstfix.sac.in,numeric,369895,77.2,-112.0,-63.0,-1.915362467727328,8.0,15.0,106.0,30.171200479329652,217,
firstfix.sac.out,numeric,373091,77.0,-112.0,-10.0,-0.7237376404148049,4.0,12.0,104.0,19.44646128826596,213,
firstpass.dur,numeric,0,100.0,,,,,,,,0,{}
firstpass.forward.dur,numeric,0,100.0,,,,,,,,0,{}
firstpass.forward.nfix,numeric,0,100.0,,,,,,,,0,{}
