column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
IA_FIRST_FIXATION_VISITED_IA_COUNT,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_FIRST_FIX_PROGRESSIVE,numeric,388898,0.0,0.0,0.0,0.4922601813328945,0.0,1.0,1.0,0.4999407343842844,2,"{0: 50.8, 1: 49.2}"
IA_FIRST_RUN_DWELL_TIME,numeric,246273,36.7,1.0,130.0,265.4512228299489,222.0,441.0,5473.0,172.78563534305096,1785,
IA_FIRST_RUN_FIXATION_COUNT,numeric,246273,36.7,1.0,1.0,1.2485818583441952,1.0,2.0,22.0,0.6025498433543858,18,
IA_FIRST_RUN_LANDING_POSITION,numeric,246273,36.7,0.0,0.0,2.6380398988114817,2.0,6.0,22.0,2.194573426643911,23,
IA_FIRST_RUN_LAUNCH_SITE,numeric,244232,37.2,-110.0,-9.0,-1.5392045268433292,5.0,12.0,103.0,24.074281878585033,211,
IA_FIXATION_%,numeric,246273,36.7,0.001639344262295082,0.0036231884057971015,0.008072342481717443,0.006622516556291391,0.014354066985645933,0.17557251908396945,0.005153834341651271,2071,
IA_FIXATION_COUNT,numeric,246273,36.7,1.0,1.0,1.7173502576409108,1.0,3.0,32.0,1.1985616252331004,25,
IA_ID,numeric,346702,10.9,1.0,18.0,89.06126010233572,87.0,161.0,243.0,53.047046778574035,243,
IA_LABEL,categorical,346629,10.9,,,,,,,,6376,
IA_LAST_FIXATION_DURATION,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LAST_RUN_DWELL_TIME,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LAST_RUN_FIXATION_COUNT,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_LEFT,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_REGRESSION_IN,numeric,288337,25.9,0.0,0.0,0.3517377235665211,0.0,1.0,1.0,0.4775134429462202,2,"{0.0: 64.8, 1.0: 35.2}"
IA_REGRESSION_IN_COUNT,numeric,288337,25.9,0.0,0.0,0.3517377235665211,0.0,1.0,1.0,0.4775134429462202,2,"{0.0: 64.8, 1.0: 35.2}"
IA_REGRESSION_OUT,numeric,288337,25.9,0.0,0.0,0.35455387272531796,0.0,1.0,1.0,0.47837873880118076,2,"{0.0: 64.5, 1.0: 35.5}"
IA_REGRESSION_OUT_COUNT,numeric,288337,25.9,0.0,0.0,0.35455387272531796,0.0,1.0,1.0,0.47837873880118076,2,"{0.0: 64.5, 1.0: 35.5}"
IA_REGRESSION_OUT_FULL_COUNT,numeric,288337,25.9,0.0,0.0,0.35455387272531796,0.0,1.0,1.0,0.47837873880118076,2,"{0.0: 64.5, 1.0: 35.5}"
IA_REGRESSION_PATH_DURATION,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_RIGHT,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
IA_RUN_COUNT,numeric,288337,25.9,1.0,1.0,1.4728945643465805,1.0,2.0,19.0,0.9045400433442492,19,
IA_SELECTIVE_REGRESSION_PATH_DURATION,numeric,244610,37.1,0.0,0.0,219.50799640243653,195.0,460.0,5797.0,225.22228352401766,1917,
IA_SKIP,numeric,388898,0.0,0.0,0.0,0.25857937042617857,0.0,1.0,1.0,0.43785451075682946,2,"{0.0: 74.1, 1.0: 25.9}"
IA_TOP,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
Korean proficiency (out of 60),numeric,388898,0.0,-1.0,-1.0,-0.8069596655164079,-1.0,-1.0,45.0,2.70275175602458,15,"{-1.0: 99.5, 36.0: 0.1, 38.0: 0.1, 37.0: 0.1, 34.0: 0.1, 39.0: 0.0, 41.0: 0.0, 35.0: 0.0, 40.0: 0.0, 22.0: 0.0, 45.0: 0.0, 44.0: 0.0, 31.0: 0.0, 30.0: 0.0, 24.0: 0.0}"
LengthCategory,categorical,346629,10.9,,,,,,,,4,"{1: 45.5, 2: 36.7, 3: 8.9, 0: 8.8}"
LexITA_ies,numeric,388898,0.0,-1.0,-1.0,44328136.27641438,-1.0,-1.0,9987168539.0,601880861.1965128,55,
LexITA_index,numeric,388898,0.0,-1.0,-1.0,-0.4465746802503484,-1.0,-1.0,60.0,5.606139594528736,14,"{-1.0: 99.0, 58.0: 0.2, 57.0: 0.2, 60.0: 0.1, 56.0: 0.1, 59.0: 0.1, 55.0: 0.1, 38.0: 0.0, 54.0: 0.0, 52.0: 0.0, 49.0: 0.0, 53.0: 0.0, 48.0: 0.0, 39.0: 0.0}"
LexITA_n_acc,numeric,388898,0.0,-1.0,-1.0,-0.13912902611995948,-1.0,-1.0,90.0,8.68876961859679,10,"{-1.0: 99.0, 88.0: 0.4, 89.0: 0.2, 90.0: 0.1, 87.0: 0.1, 86.0: 0.1, 79.0: 0.1, 82.0: 0.0, 83.0: 0.0, 85.0: 0.0}"
LexITA_prop_acc,categorical,388898,0.0,,,,,,,,10,"{'': 99.0, '0,977777778': 0.4, '0,988888889': 0.2, '1': 0.1, '0,966666667': 0.1, '0,955555556': 0.1, '0,877777778': 0.1, '0,911111111': 0.0, '0,922222222': 0.0, '0,944444444': 0.0}"
LexITA_total_time,numeric,388898,0.0,-1.0,-1.0,959.0244202850105,-1.0,-1.0,163642.0,9906.456535602829,55,
LexTALE_Dutch,numeric,388898,0.0,-1.0,-1.0,-0.16459457235573338,-1.0,-1.0,98.75,8.818482315262981,15,"{-1.0: 99.1, 95.0: 0.2, 93.75: 0.2, 96.25: 0.1, 86.25: 0.1, 92.5: 0.1, 98.75: 0.1, 90.0: 0.1, 97.5: 0.0, 91.25: 0.0, 87.5: 0.0, 88.75: 0.0, 68.75: 0.0, 82.5: 0.0, 83.75: 0.0}"
LexizeErrors,numeric,388898,0.0,-1.0,-1.0,-0.9146717134055716,-1.0,-1.0,12.0,0.8341584981883833,14,"{-1.0: 98.7, 5.0: 0.2, 3.0: 0.2, 10.0: 0.2, 6.0: 0.2, 8.0: 0.1, 4.0: 0.1, 0.0: 0.1, 9.0: 0.1, 7.0: 0.1, 1.0: 0.1, 2.0: 0.0, 11.0: 0.0, 12.0: 0.0}"
LexizeRT,numeric,388898,0.0,-1.0,-1.0,6.108061216845477,-1.0,-1.0,868.1666929133864,64.1016363499119,50,
LexizeScore,numeric,388898,0.0,-1.0,-1.0,0.03286208723109916,-1.0,-1.0,88.0,9.15904605715223,16,
Lextale (ESP)_score,numeric,388898,0.0,-1.0,-1.0,12.312223256483705,-1.0,76.0,89.0,29.26504207569917,18,
NEXT_FIX_INTEREST_AREA_INDEX,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_AMPLITUDE,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_AVG_VELOCITY,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_DURATION,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_END_X,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_END_Y,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_START_X,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NEXT_SAC_START_Y,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
NObpvs,numeric,388898,0.0,-1.0,-1.0,7.047752881218211,-1.0,-1.0,142.0,31.885577210925852,22,
NOpseudoflu,numeric,388898,0.0,-1.0,-1.0,2.574883388446328,-1.0,-1.0,63.0,14.18544930699559,18,
NOspel,numeric,388898,0.0,-1.0,-1.0,0.004098761114739597,-1.0,-1.0,29.0,4.1762820095657585,23,
NOwordflu,numeric,388898,0.0,-1.0,-1.0,4.207015721345957,-1.0,-1.0,104.0,20.746277741305267,30,
PARAGRAPH_RT,numeric,388898,0.0,5941131.0,6150643.0,7582250.026431095,7739948.0,8424447.0,8643353.0,892512.9385289138,12,"{8404836.0: 9.7, 8424447.0: 9.6, 8643353.0: 9.1, 8402319.0: 9.1, 7600518.0: 9.0, 7961091.0: 8.6, 7369741.0: 8.2, 7739948.0: 8.2, 6608120.0: 7.7, 6150643.0: 7.0, 6512395.0: 6.9, 5941131.0: 6.9}"
PROLEC_pseudowords,numeric,388898,0.0,-1.0,-1.0,5.563155377502584,-1.0,37.0,40.0,14.328289491928054,13,"{-1.0: 82.5, 38.0: 3.3, 40.0: 3.1, 39.0: 2.7, 34.0: 2.5, 36.0: 1.8, 37.0: 1.0, 35.0: 1.0, 31.0: 0.7, 29.0: 0.4, 30.0: 0.3, 28.0: 0.3, 32.0: 0.3}"
PROLEC_words,numeric,388898,0.0,-1.0,-1.0,6.061046855473672,-1.0,40.0,40.0,15.356702228885448,4,"{-1.0: 82.5, 40.0: 10.8, 39.0: 3.5, 38.0: 3.1}"
Participant,categorical,388898,0.0,,,,,,,,41,
Print Exposure (authors recognized minus false positives),numeric,388898,0.0,-1.0,-1.0,-0.7875844051653647,-1.0,-1.0,42.0,2.357422882214751,28,
RAN_meanRT_letters,numeric,388898,0.0,-1.0,-1.0,-0.8123924711621042,-1.0,-1.0,27.43,1.9677245562638537,49,
RAN_meanRT_numbers,numeric,388898,0.0,-1.0,-1.0,-0.8075978576001933,-1.0,-1.0,29.280125,2.025968855112247,49,
Reading (ART),numeric,388898,0.0,-3.0,-1.0,2.3352755735437056,-1.0,13.0,61.0,10.487457893832948,31,
Relationship,categorical,1992,99.5,,,,,,,,35,
SLRT2-fake_SCORE,numeric,388898,0.0,-1.0,-1.0,14.00247365633148,-1.0,74.0,148.0,33.39474344578426,32,
SLRT2-real_SCORE,numeric,388898,0.0,-1.0,-1.0,20.136465088532212,-1.0,113.0,156.0,45.87535670214562,29,
SPEL_Correct,numeric,388898,0.0,-1.0,-1.0,-0.8170497148352525,-1.0,-1.0,45.0,2.305896062520213,29,
SPEL_Wrong,numeric,388898,0.0,-1.0,-1.0,-0.9654510951457709,-1.0,-1.0,10.0,0.4577169787969797,10,"{-1.0: 99.2, 3.0: 0.1, 0.0: 0.1, 5.0: 0.1, 2.0: 0.1, 4.0: 0.1, 6.0: 0.1, 1.0: 0.0, 10.0: 0.0, 7.0: 0.0}"
Sex,categorical,388898,0.0,,,,,,,,5,"{'': 80.5, 'f': 11.0, 'm': 6.9, 'female': 1.3, 'male': 0.3}"
Spelling,numeric,388898,0.0,-1.0,-1.0,3.7319348518120434,-1.0,33.0,44.0,12.58172309335507,17,
Spelling Rus (N of correct answers),numeric,388898,0.0,-1.0,-1.0,-0.7120504605320676,-1.0,-1.0,43.0,3.004468527368775,21,
Syntax_comp,numeric,388898,0.0,-1.0,-1.0,-0.9871894429901928,-1.0,-1.0,2.0,0.13870646885978372,4,"{-1.0: 99.0, 0.0: 0.7, 1.0: 0.3, 2.0: 0.0}"
Syntax_contr,numeric,388898,0.0,-1.0,-1.0,-0.9895628159568833,-1.0,-1.0,1.0,0.10836296418569318,3,"{-1.0: 99.0, 0.0: 0.9, 1.0: 0.1}"
Syntax_distr,numeric,388898,0.0,-1.0,-1.0,-0.9893211073340568,-1.0,-1.0,1.0,0.11163581768059468,3,"{-1.0: 99.0, 0.0: 0.9, 1.0: 0.1}"
Syntax_equiv,numeric,388898,0.0,-1.0,-1.0,-0.8004052476484836,-1.0,-1.0,20.0,2.014812232584924,4,"{-1.0: 99.0, 20.0: 0.6, 19.0: 0.2, 18.0: 0.1}"
Syntax_ies,numeric,388898,0.0,-1.0,-1.0,11808610.7993407,-1.0,-1.0,5734473684.0,216654529.11639687,55,
Syntax_n_acc,numeric,388898,0.0,-1.0,-1.0,-0.8004052476484836,-1.0,-1.0,20.0,2.014812232584924,4,"{-1.0: 99.0, 20.0: 0.6, 19.0: 0.2, 18.0: 0.1}"
Syntax_prop_acc,categorical,388898,0.0,,,,,,,,4,"{'': 99.0, '1': 0.6, '0,95': 0.2, '0,9': 0.1}"
Syntax_time,categorical,388898,0.0,,,,,,,,55,
Syntax_total_time,numeric,388898,0.0,-1.0,-1.0,3482.418099347387,-1.0,-1.0,682297.0,36019.360311445045,55,
TAG,categorical,1992,99.5,,,,,,,,28,
TOWRE_NonWord_FinalScore,numeric,388898,0.0,-1.0,-1.0,4.766195763413543,-1.0,34.0,56.0,14.458625613981317,27,
TOWRE_NonWord_Gr_Sum,numeric,388898,0.0,-1.0,-1.0,-0.5542892995078401,-1.0,-1.0,82.0,5.148669105929787,19,
TOWRE_NonWord_Gr_Time,numeric,388898,0.0,-1.0,-1.0,-0.6550920806998236,-1.0,-1.0,45.0,3.9601048425138865,4,"{-1.0: 99.2, 45.0: 0.7, 42.0: 0.0, 40.0: 0.0}"
TOWRE_NonWord_Gr_TotalCorrect,numeric,388898,0.0,-1.0,-1.0,-0.5671358556742385,-1.0,-1.0,82.0,5.00805339901306,20,
TOWRE_NonWord_Gr_Wrong,numeric,388898,0.0,-1.0,-1.0,-0.9796219060010594,-1.0,-1.0,6.0,0.2803211403830451,8,"{-1.0: 99.2, 0.0: 0.3, 1.0: 0.2, 3.0: 0.1, 2.0: 0.1, 4.0: 0.1, 6.0: 0.0, 5.0: 0.0}"
TOWRE_NonWords_FinalScore,numeric,388898,0.0,-1.0,-1.0,11.707630278376335,-1.0,57.0,63.0,23.67039719504308,24,
TOWRE_RealWord_FinalScore,numeric,388898,0.0,-1.0,-1.0,9.814457775560687,-1.0,69.0,91.0,26.6316159626147,24,
TOWRE_RealWords_FinalScore,numeric,388898,0.0,-1.0,-1.0,19.445368708504542,-1.0,93.0,104.0,38.05157951996525,37,
TOWRE_Word_Gr_Sum,numeric,388898,0.0,-1.0,-1.0,-0.3837252955787893,-1.0,-1.0,88.0,7.112308915169237,22,
TOWRE_Word_Gr_Time,numeric,388898,0.0,-1.0,-1.0,-0.6678357821331043,-1.0,-1.0,45.0,3.8241822893250643,9,"{-1.0: 99.2, 45.0: 0.5, 39.0: 0.1, 35.0: 0.0, 38.0: 0.0, 44.0: 0.0, 42.0: 0.0, 40.0: 0.0, 33.0: 0.0}"
TOWRE_Word_Gr_TotalCorrect,numeric,388898,0.0,-1.0,-1.0,-0.38657951442280497,-1.0,-1.0,88.0,7.080154908210248,20,
TOWRE_Word_Gr_Wrong,numeric,388898,0.0,-1.0,-1.0,-0.9896142433234422,-1.0,-1.0,2.0,0.13040182516319318,4,"{-1.0: 99.2, 0.0: 0.5, 1.0: 0.2, 2.0: 0.1}"
TRIAL_IA_COUNT,numeric,388898,0.0,5.0,11.0,159.80759993623008,174.0,210.0,376.0,58.71021062286468,63,
Token,categorical,1992,99.5,,,,,,,,948,
Token_idx,numeric,1992,99.5,0.0,16.0,83.12399598393574,82.5,151.0,183.0,48.95058637108767,184,
VOC_Correct,numeric,388898,0.0,-1.0,-1.0,-0.8891045981208441,-1.0,-1.0,15.0,1.2802104830836112,6,"{-1.0: 99.2, 14.0: 0.3, 15.0: 0.3, 13.0: 0.1, 12.0: 0.1, 8.0: 0.0}"
VOC_Time,categorical,388898,0.0,,,,,,,,43,
VOC_Wrong,numeric,388898,0.0,-1.0,-1.0,-0.9837335239574387,-1.0,-1.0,6.0,0.21621845545142396,6,"{-1.0: 99.2, 1.0: 0.3, 0.0: 0.3, 2.0: 0.1, 3.0: 0.1, 6.0: 0.0}"
VerbalFluency (semantic),numeric,388898,0.0,-1.0,-1.0,-0.3423648360238417,-1.0,-1.0,78.0,5.9260585282000005,28,
VerbalFluency(Phonemic),numeric,388898,0.0,-1.0,-1.0,-0.45777298931853594,-1.0,-1.0,69.0,4.9472383275947625,30,
VerbalFluencyTotal,numeric,388898,0.0,-1.0,-1.0,0.18727532669234606,-1.0,-1.0,139.0,10.699592179454052,39,
Vocabulary,numeric,388898,0.0,-1.0,-1.0,10880.523769728823,-1.0,73000.0,116000.0,29237.05230100472,31,
Vocabulary Rus (thousands of words),numeric,388898,0.0,-1.0,-1.0,-0.22667126084474593,-1.0,-1.0,105.0,8.115820775624522,29,
Word,categorical,1992,99.5,,,,,,,,948,
Word_idx,numeric,1992,99.5,1.0,17.0,84.12399598393574,83.5,152.0,184.0,48.95058637108767,184,
age,numeric,388898,0.0,-1.0,-1.0,0.5787250127282733,-1.0,-1.0,31.0,6.288794415984736,13,"{-1.0: 94.0, 26.0: 1.4, 22.0: 1.2, 28.0: 0.9, 23.0: 0.7, 31.0: 0.6, 25.0: 0.4, 19.0: 0.3, 27.0: 0.2, 24.0: 0.1, 29.0: 0.1, 30.0: 0.1, 21.0: 0.0}"
agr.big5,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
blink,numeric,346702,10.9,0.0,0.0,0.09110706024193688,0.0,0.0,1.0,0.2877617115904102,2,"{0.0: 90.9, 1.0: 9.1}"
cft.raw,numeric,388898,0.0,-1.0,-1.0,-0.8887163215033248,-1.0,-1.0,12.0,1.0830366248879035,10,"{-1.0: 98.9, 10.0: 0.2, 11.0: 0.2, 12.0: 0.2, 8.0: 0.2, 9.0: 0.1, 7.0: 0.1, 6.0: 0.1, 5.0: 0.0, 3.0: 0.0}"
cft20,numeric,388898,0.0,-1.0,-1.0,-0.8629743531722971,-1.0,-1.0,12.0,1.1757876924436481,9,"{-1.0: 98.6, 9.0: 0.4, 8.0: 0.3, 11.0: 0.3, 10.0: 0.2, 6.0: 0.1, 5.0: 0.0, 4.0: 0.0, 12.0: 0.0}"
cft_total,numeric,388898,0.0,-1.0,-1.0,-0.9478115084160885,-1.0,-1.0,12.0,0.7334711541388342,8,"{-1.0: 99.5, 8.0: 0.2, 10.0: 0.2, 9.0: 0.1, 12.0: 0.0, 11.0: 0.0, 5.0: 0.0, 7.0: 0.0}"
cond,numeric,388898,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,{1.0: 100.0}
consc.big5,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
distance_to_head,numeric,1992,99.5,-27.0,-3.0,-0.3473895582329317,0.0,2.0,32.0,3.285785591627223,40,
end_of_line,numeric,388898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
entity_type,categorical,145,100.0,,,,,,,,9,"{'DATE': 44.8, 'ORG': 15.9, 'GPE': 12.4, 'CARDINAL': 11.7, 'NORP': 5.5, 'WORK_OF_ART': 4.1, 'LOC': 2.8, 'PERSON': 1.4, 'ORDINAL': 1.4}"
extr.big5,numeric,388898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,{-1.0: 100.0}
firstfix.cland,numeric,246273,36.7,-15.5,-3.5,-0.8469746988098573,-0.5,1.5,10.0,2.026851435094203,50,
firstfix.sac.in,numeric,244232,37.2,-112.0,-12.0,0.040641684955288415,7.0,14.0,106.0,25.638814949408314,217,
firstfix.sac.out,numeric,245571,36.9,-112.0,-10.0,-0.6741634802154978,5.0,13.0,104.0,21.775671066798054,213,
firstpass.dur,numeric,42064,89.2,0.0,1714.0,4704.819418029669,4138.0,8352.700000000004,36680.0,2972.095616924123,10798,
firstpass.forward.dur,numeric,42064,89.2,0.0,892.0,2810.501117344998,2654.0,4862.0,13873.0,1598.8975858241497,6909,
firstpass.forward.nfix,numeric,42064,89.2,0.0,5.0,13.136553822746292,13.0,22.0,57.0,7.015016844460104,58,
firstpass.nfix,numeric,42064,89.2,0.0,9.0,22.27267972613161,20.0,39.0,188.0,13.374840029088409,125,
firstpass.reread.dur,numeric,42064,89.2,0.0,0.0,1196.223278813237,540.0,3289.0,26684.0,1774.0362897537161,5970,
firstpass.reread.nfix,numeric,42064,89.2,0.0,0.0,5.713294028147585,3.0,15.0,123.0,8.148166009822134,88,
firstrun.gopast,numeric,244610,37.1,0.0,0.0,346.2427251543273,214.0,635.0,81582.0,1083.2218198984767,4709,
firstrun.gopast.sel,numeric,244610,37.1,0.0,0.0,219.50799640243653,195.0,460.0,5797.0,225.22228352401766,1917,
firstrun.refix,numeric,246273,36.7,0.0,0.0,0.1910075404124691,0.0,1.0,1.0,0.3930957737870504,2,"{0.0: 80.9, 1.0: 19.1}"
firstrun.reg.in,numeric,288337,25.9,0.0,0.0,0.22534048699958728,0.0,1.0,1.0,0.41780708147498513,2,"{0.0: 77.5, 1.0: 22.5}"
firstrun.reg.out,numeric,288337,25.9,0.0,0.0,0.2868102255347042,0.0,1.0,1.0,0.4522729590405079,2,"{0.0: 71.3, 1.0: 28.7}"
firstrun.skip,numeric,388766,0.0,0.0,0.0,0.44110338867082,0.0,1.0,1.0,0.49651971090108976,2,"{0.0: 55.9, 1.0: 44.1}"
gopast,numeric,42064,89.2,0.0,1417.3000000000002,5401.347684480791,4335.0,9831.0,123591.0,5186.437867140749,12059,
gopast.sel,numeric,42064,89.2,0.0,1311.3000000000002,4560.738303537467,4078.0,8319.700000000004,36680.0,3074.145826419312,10522,
gpt2_surprisal,numeric,1992,99.5,5.1616290875244886e-05,0.43776848912239075,3.6880686283111572,2.8334476947784424,7.744247913360596,41.85435104370117,3.5280704498291016,1987,
head_direction,categorical,1992,99.5,,,,,,,,3,"{'LEFT': 48.0, 'RIGHT': 47.1, 'SELF': 4.9}"
head_word_index,numeric,1992,99.5,1.0,17.0,83.77660642570281,84.0,151.0,186.0,49.00270900300378,183,
id-num,numeric,388898,0.0,-1.0,-1.0,-0.32111504816172876,-1.0,-1.0,102.0,7.340773581990808,47,
