column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
PREVIOUS_FIX_DISTANCE,numeric,335597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
RCS_score,numeric,335597,0.0,-1.0,-1.0,2.9310849024276147,3.3,6.4,7.1,2.6157682386182173,31,
Relationship,categorical,335597,0.0,,,,,,,,32,
TAG,categorical,335597,0.0,,,,,,,,17,
TRIAL_IA_COUNT,numeric,335597,0.0,3.0,47.0,82.43271840928256,81.0,123.0,164.0,28.613786979453682,122,
Token,categorical,335597,0.0,,,,,,,,7958,
Token_idx,numeric,335597,0.0,0.0,7.0,40.71635920464128,36.0,82.0,163.0,28.967177590338018,164,
Word,categorical,335597,0.0,,,,,,,,7958,
Word_idx,numeric,335597,0.0,1.0,8.0,41.71635920464128,37.0,83.0,164.0,28.967177590338018,164,
char_IA_ids,categorical,335597,0.0,,,,,,,,6923,
distance_to_head,numeric,335597,0.0,-63.0,-4.0,-0.09612422041913367,1.0,3.0,59.0,3.7119902218632483,76,
dyslexia,numeric,335597,0.0,0.0,0.0,0.2448740602567961,0.0,1.0,1.0,0.43001314615053,2,"{0: 75.5, 1: 24.5}"
end_of_line,numeric,335597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
entity_type,categorical,9124,97.3,,,,,,,,4,"{'PER': 34.5, 'LOC': 28.7, 'ORG': 18.8, 'MISC': 18.0}"
gpt2_surprisal,numeric,335597,0.0,0.00021979777375236154,0.4953576922416687,4.261492729187012,3.343903064727783,9.082202911376953,45.1138916015625,3.772085189819336,31747,
head_direction,categorical,335597,0.0,,,,,,,,3,"{'RIGHT': 57.5, 'LEFT': 36.2, 'SELF': 6.3}"
head_word_index,numeric,335597,0.0,1.0,7.0,41.62023498422215,37.0,83.0,164.0,28.954795705814522,154,
is_content_word,numeric,335597,0.0,0.0,0.0,0.5124926623301161,1.0,1.0,1.0,0.4998446537337249,2,"{np.int64(1): 51.2, np.int64(0): 48.8}"
landing_position,numeric,209283,37.6,0.0,0.0,1.7285159329711444,1.0,4.0,37.0,1.960368522070971,28,
left_dependents_count,numeric,335597,0.0,0.0,0.0,0.5747786779977175,0.0,2.0,9.0,1.0289823897225758,10,"{0: 67.9, 1: 16.8, 2: 8.9, 3: 4.0, 4: 1.7, 5: 0.5, 6: 0.2, 7: 0.1, 8: 0.0, 9: 0.0}"
mean_sacc_dur,numeric,208625,37.8,1.0,18.666666666666668,36.87273780475623,26.0,63.37333333333372,12661.833333333334,60.1242438548773,2895,
normalized_ID,numeric,335597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
paragraph,categorical,335597,0.0,,,,,,,,450,
paragraph_id,numeric,335597,0.0,0.0,1.0,10.979523058906963,10.0,22.0,31.0,7.603566720648444,32,
part,numeric,335597,0.0,1.0,1.0,1.4840567704717265,1.0,2.0,2.0,0.49974649335249477,2,"{1: 51.6, 2: 48.4}"
participant_id,categorical,335597,0.0,,,,,,,,57,
peak_sacc_velocity,numeric,208625,37.8,0.0,95.77,216.7000541162373,177.95,397.69,4036.54,140.8014332160852,48521,
ptb_pos,numeric,335597,0.0,0.0,0.0,0.9941745605592421,1.0,3.0,4.0,1.151703558844909,5,"{0: 48.7, 1: 21.0, 3: 17.8, 2: 12.4, 4: 0.0}"
question,categorical,335597,0.0,,,,,,,,1,{'': 100.0}
right_dependents_count,numeric,335597,0.0,0.0,0.0,0.3621963247585646,0.0,1.0,9.0,0.7609287742447475,10,"{0: 75.6, 1: 16.3, 2: 5.6, 3: 1.7, 4: 0.5, 5: 0.2, 6: 0.1, 7: 0.0, 8: 0.0, 9: 0.0}"
sentence_id,numeric,335597,0.0,1.0,195.0,933.3478725971925,885.0,1707.0,2031.0,545.3216324818202,1986,
source_file,numeric,335597,0.0,1.0,5.0,30.072593020795775,30.0,53.0,58.0,17.746342538081116,57,
speech_id,numeric,335597,0.0,1125.0,1317.0,13695.493645652376,7946.0,26670.0,202209.0,20965.50416692724,32,
start_of_line,numeric,335597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
subtlex_frequency,numeric,335597,0.0,2.77443481348962,9.506360218291134,inf,inf,,inf,,454,
total_skip,boolean,335597,0.0,,,,,,,,2,"{False: 62.4, True: 37.6}"
trial_id,numeric,335597,0.0,11.0,19.0,61.983879474488745,56.0,112.0,189.0,36.328424509071155,179,
unique_paragraph_id,categorical,335597,0.0,,,,,,,,452,
unique_trial_id,categorical,335597,0.0,,,,,,,,4782,
universal_pos,categorical,335597,0.0,,,,,,,,17,
word,categorical,335597,0.0,,,,,,,,7962,
word_id,numeric,335597,0.0,0.0,7.0,40.71635920464128,36.0,82.0,163.0,28.967177590338018,164,
word_length,numeric,335597,0.0,1.0,2.0,4.693412038844209,4.0,9.0,35.0,3.1644183605115237,29,
word_length_no_punctuation,numeric,335597,0.0,0.0,2.0,4.530776496810162,3.0,9.0,33.0,3.0599389770195806,29,
wordfreq_frequency,numeric,335597,0.0,5.016249351645075,5.148161027150656,11.46437138213632,9.470089122038019,17.60675796590369,36.541209043760986,7.515475360923298,451,
