column,type,count,percent_null,min,quantile_10,mean,median,quantile_90,max,std,nunique,distribution
IA_REGRESSION_OUT_COUNT,numeric,1501734,1.8,0.0,0.0,0.27031085398612537,0.0,1.0,7.0,0.5583511978643853,8,"{0.0: 77.5, 1.0: 18.9, 2.0: 2.9, 3.0: 0.5, 4.0: 0.1, 5.0: 0.0, 6.0: 0.0, 7.0: 0.0}"
IA_REGRESSION_OUT_FULL_COUNT,numeric,1501734,1.8,0.0,0.0,0.685240528615587,0.0,2.0,17.0,0.980015813598431,13,"{0.0: 55.1, 1.0: 29.5, 2.0: 10.2, 3.0: 3.3, 4.0: 1.2, 5.0: 0.4, 6.0: 0.1, 7.0: 0.1, 8.0: 0.0, 9.0: 0.0, 10.0: 0.0, 17.0: 0.0, 13.0: 0.0}"
IA_REGRESSION_PATH_DURATION,numeric,1501734,1.8,1.0,172.0,889.5853073846633,392.0,1546.0,141241.0,2467.1463458693224,11936,
IA_RUN_COUNT,numeric,1501734,1.8,1.0,1.0,2.528220044295461,2.0,5.0,22.0,1.7611614226113026,22,
IA_SELECTIVE_REGRESSION_PATH_DURATION,numeric,1501734,1.8,1.0,157.0,439.72487471150015,328.0,824.0,17026.0,396.1269894644912,2951,
IA_SKIP,numeric,1501734,1.8,0.0,0.0,0.2515611952582814,0.0,1.0,1.0,0.43391045812751633,2,"{0.0: 74.8, 1.0: 25.2}"
IA_TOP,numeric,1501734,1.8,153.0,153.0,483.7968681537476,492.0,834.0,1176.0,259.5495637806911,27,
LengthCategory,categorical,1529100,0.0,,,,,,,,4,"{2: 54.5, 1: 35.8, 3: 6.9, 0: 2.7}"
NEXT_FIX_ANGLE,numeric,1521060,0.5,-180.0,-173.66,-11.330294879886397,-0.52,149.9,180.0,92.49110379859135,34649,
NEXT_FIX_DISTANCE,numeric,1521060,0.5,0.0,0.65,3.0411514470172105,1.7,5.08,48.09,4.58895836610271,3116,
NEXT_FIX_INTEREST_AREA_INDEX,numeric,1529100,0.0,-1.0,6.0,52.61969393761036,48.0,106.0,164.0,36.88482129020856,166,
NEXT_SAC_AMPLITUDE,numeric,1522413,0.4,0.0,0.66,3.0209563567836075,1.69,5.03,47.84,4.566873859798165,3118,
NEXT_SAC_ANGLE,numeric,1522413,0.4,-180.0,-173.61,-8.404638800378088,0.26,161.49,180.0,93.2303548532406,35320,
NEXT_SAC_AVG_VELOCITY,numeric,1518427,0.7,1.71,45.0,90.97080464190906,75.89,161.87,2427.72,54.571370756280835,35518,
NEXT_SAC_DURATION,numeric,1529100,0.0,0.0,14.0,42.42302988686155,23.0,91.0,972350.0,804.3719310198481,1684,
NEXT_SAC_END_X,numeric,1522413,0.4,-2162.1,510.5,1196.8873012776428,1175.3,1924.6,3270.0,515.3569539050212,19660,
NEXT_SAC_END_Y,numeric,1522413,0.4,-1382.9,206.7,541.7547803388431,517.6,915.1,2858.1,269.62193642116836,14430,
NEXT_SAC_PEAK_VELOCITY,numeric,1522413,0.4,0.0,57.0,159.67410362365538,119.42,314.36,7334.92,146.76100153551909,73892,
NEXT_SAC_START_X,numeric,1522413,0.4,-2138.0,502.5,1195.265878575656,1174.3,1926.3,3270.0,517.257920541898,19345,
NEXT_SAC_START_Y,numeric,1522413,0.4,-1385.5,207.7,539.9117774217643,516.5,912.3,2849.2,267.81277024756054,14056,
PARAGRAPH_RT,numeric,1529100,0.0,8978.0,29366.0,65020.90453665555,56337.0,110306.0,1054380.0,37359.81889588178,7630,
PREVIOUS_FIX_ANGLE,numeric,1521060,0.5,-179.99,-177.84,-1.6382136273388292,2.14,177.89,180.0,145.03649795301178,34625,
PREVIOUS_FIX_DISTANCE,numeric,1521060,0.5,0.0,0.65,3.0411514470172114,1.7,5.08,48.09,4.58895836610271,3116,
TRIAL_IA_COUNT,numeric,1501734,1.8,50.0,78.0,115.0297023307723,116.0,153.0,165.0,27.623582643945024,103,
article_batch,numeric,1529100,0.0,1.0,1.0,1.928479497743771,2.0,3.0,3.0,0.8179614380846,3,"{1: 37.3, 2: 32.6, 3: 30.1}"
article_id,numeric,1529100,0.0,1.0,1.0,5.472203256817736,5.0,10.0,10.0,2.9276956027727925,10,"{1: 10.9, 2: 10.7, 7: 10.6, 4: 10.5, 8: 10.5, 10: 10.4, 9: 9.7, 3: 9.4, 5: 8.9, 6: 8.5}"
difficulty_level,numeric,1529100,0.0,0.0,0.0,0.5691629062847426,1.0,1.0,1.0,0.49519355080705896,2,"{1: 56.9, 0: 43.1}"
distance_to_head,numeric,1500193,1.9,-40.0,-3.0,-0.2364335788795175,0.0,2.0,35.0,3.6022114112779713,64,
end_of_line,categorical,1501734,1.8,,,,,,,,2,"{False: 94.5, True: 5.5}"
entity_type,categorical,236379,84.5,,,,,,,,18,
gpt2_surprisal,numeric,1500193,1.9,0.00012075172,0.9062103,5.152251683913156,4.333102,10.07699,42.688286,4.163385778937768,35255,
head_direction,numeric,1501734,1.8,0.0,0.0,0.48166452913765023,0.0,1.0,1.0,0.49966386377115724,2,"{0.0: 51.8, 1.0: 48.2}"
is_content_word,numeric,1501734,1.8,0.0,0.0,0.6823172412690929,1.0,1.0,1.0,0.4655755232786809,2,"{np.int64(1): 68.2, np.int64(0): 31.8}"
is_correct,numeric,1529100,0.0,0.0,0.0,0.7267961546007455,1.0,1.0,1.0,0.4456047958840367,2,"{1: 72.7, 0: 27.3}"
is_progressive_sum,numeric,1529100,0.0,4.0,72.0,137.58611666993656,125.0,219.0,417.0,60.67489473980466,311,
is_reg_sum,numeric,1529100,0.0,2.0,18.0,47.74319534366621,41.0,86.0,210.0,28.85828825416145,159,
left_dependents_count,numeric,1500193,1.9,0.0,0.0,0.5647440029382886,0.0,2.0,6.0,0.8610549383611122,7,"{0.0: 62.5, 1.0: 23.5, 2.0: 10.1, 3.0: 3.3, 4.0: 0.6, 5.0: 0.1, 6.0: 0.0}"
list_number,numeric,1529100,0.0,1.0,5.0,31.89988686155255,34.0,56.0,60.0,18.684590292280628,58,
normalized_ID,numeric,1529100,0.0,0.0,0.0661764705882353,0.46620350878682437,0.45394736842105265,0.8837209302325582,1.0,0.29463061776193145,8315,
normalized_incoming_regression_count,numeric,1529100,0.0,0.0,0.0,0.005257994898960173,0.0,0.016129032258064516,1.0,0.010075690295238178,2220,
normalized_outgoing_progressive_count,numeric,1529100,0.0,0.0,0.006211180124223602,0.022149806552048634,0.01718213058419244,0.043795620437956206,1.0,0.01966546480907479,2597,
normalized_outgoing_regression_count,numeric,1529100,0.0,0.0,0.0,0.015175929175840869,0.0,0.045454545454545456,0.5,0.02333285107970422,617,
paragraph,categorical,1529100,0.0,,,,,,,,334,
paragraph_id,numeric,1529100,0.0,1.0,1.0,3.290148453338565,3.0,6.0,7.0,1.6652569610844696,7,"{4: 19.9, 2: 19.1, 1: 18.1, 3: 17.6, 5: 14.9, 6: 7.7, 7: 2.9}"
participant_id,categorical,1529100,0.0,,,,,,,,149,
practice_trial,numeric,1529100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
ptb_pos,numeric,1501734,1.8,0.0,0.0,1.125239223457683,1.0,3.0,4.0,1.016206632675037,5,"{1.0: 38.4, 0.0: 31.7, 2.0: 15.5, 3.0: 14.3, 4.0: 0.0}"
question,categorical,1529100,0.0,,,,,,,,485,
question_preview,boolean,1529100,0.0,,,,,,,,1,{False: 100.0}
repeated_reading_trial,numeric,1529100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,{0: 100.0}
right_dependents_count,numeric,1500193,1.9,0.0,0.0,0.4831978285460604,0.0,1.0,6.0,0.7720286215127424,7,"{0.0: 64.5, 1.0: 26.3, 2.0: 6.5, 3.0: 2.0, 4.0: 0.6, 5.0: 0.1, 6.0: 0.0}"
start_of_line,categorical,1501734,1.8,,,,,,,,2,"{False: 92.1, True: 7.9}"
total_skip,categorical,1501734,1.8,,,,,,,,1,{False: 100.0}
unique_paragraph_id,categorical,1529100,0.0,,,,,,,,324,
unique_trial_id,categorical,1529100,0.0,,,,,,,,8040,
universal_pos,categorical,1500193,1.9,,,,,,,,16,
word_length,numeric,1529100,0.0,1.0,2.0,5.809008567130992,5.0,10.0,24.0,2.9076125182032504,21,
wordfreq_frequency,numeric,1500193,1.9,4.218934101564037,6.417347659966045,12.767728113213476,12.693163829999095,18.405499757656585,36.541209043760986,5.464622419373102,716,
